"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,735689011334,,
"MEX","Mexico","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,735605665414,,
"MEX","Mexico","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,743582878141,,
"MEX","Mexico","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,752731308162,,
"MEX","Mexico","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,806266629020,,
"MEX","Mexico","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,758647907262,,
"MEX","Mexico","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,754391295539,,
"MEX","Mexico","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,743027154026,,
"NLD","Netherlands","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,52648600000,,
"NLD","Netherlands","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,52936700000,,
"NLD","Netherlands","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,52623300000,,
"NLD","Netherlands","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,51004200000,,
"NLD","Netherlands","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,51725400000,,
"NLD","Netherlands","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,46122300000,,
"NLD","Netherlands","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,47822700000,,
"NLD","Netherlands","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,46522200000,,
"NLD","Netherlands","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,45960600000,,
"NLD","Netherlands","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,47282700000,,
"NZL","New Zealand","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,5123000000,,
"NZL","New Zealand","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,4766000000,,
"NZL","New Zealand","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,4835000000,,
"NZL","New Zealand","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5038000000,,
"NZL","New Zealand","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,4604000000,,
"NZL","New Zealand","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,4959000000,,
"NZL","New Zealand","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,5765000000,,
"NZL","New Zealand","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,5490000000,,
"NZL","New Zealand","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,5361000000,,
"NZL","New Zealand","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5429000000,,
"NZL","New Zealand","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,5378000000,,
"NZL","New Zealand","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,5417000000,,
"NOR","Norway","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,91796485689,,
"NOR","Norway","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,92301220548,,
"NOR","Norway","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,83097874269,,
"NOR","Norway","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,76721755272,,
"NOR","Norway","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,82306090792,,
"NOR","Norway","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,77806879240,,
"NOR","Norway","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,62459126589,,
"NOR","Norway","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,61528529253,,
"NOR","Norway","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,58927400173,,
"NOR","Norway","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,58537412971,,
"NOR","Norway","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,61329090394,,
"NOR","Norway","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,68210461886,,
"POL","Poland","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,78814680487,,
"POL","Poland","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,80981956778,,
"POL","Poland","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,83069744113,,
"POL","Poland","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,76167176177,,
"POL","Poland","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,78642018667,,
"POL","Poland","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,80711400249,,
"POL","Poland","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,84403950913,,
"POL","Poland","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,82793004160,,
"POL","Poland","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,79537887819,,
"POL","Poland","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,79460907846,,
"PRT","Portugal","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,4877700000,,
"PRT","Portugal","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,4794800000,,
"PRT","Portugal","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,4611700000,,
"PRT","Portugal","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5041800000,,
"PRT","Portugal","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,5019600000,,
"PRT","Portugal","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6123400000,,
"PRT","Portugal","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6172200000,,
"PRT","Portugal","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,6654100000,,
"PRT","Portugal","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,6417200000,,
"PRT","Portugal","702","International trade in goods - imports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,7182700000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6693100000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6719200000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,6734000000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201904","April 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,6860100000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201904","April 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,7156600000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6562700000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201904","April 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6810000000,,
