"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-98045000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-109188000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-98390000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-112435000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-103316000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-106792000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-105806000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-104295000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-122874000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-99708000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-112769000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-114001000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-107311000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-125739000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-143927000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-136898000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-126252000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,-125378000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,-109822000000,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-23128515313,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-15751394688,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-10487955584,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-5104375637,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-6367834115,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-6228607737,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-4635436090,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-6998158887,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-2713179463,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-2556408715,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-3386205292,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-6358728437,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-8240331751,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-8586428832,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-12923009750,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-11789921960,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-10570288329,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-11818762102,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,-13969495163,,
"BRA","Brazil","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,-14403225412,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-682149970,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-984776417,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-2083958911,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-1984374131,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-1639155981,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-1147031403,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-1616903275,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-571011960,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-2500996527,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-2176804764,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-811864504,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-954884495,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-1579405987,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-2684380197,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-2564818280,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-3771927478,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-2876506621,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-3140548642,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,-2765433745,,
"CHL","Chile","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,-2150259280,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,622753677797,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,526605233035,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,346453118170,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,399213197329,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,560943834492,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,426935606714,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,338745028817,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,8574520147,,
"CHN","China (People's Republic of)","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,271075437515,,
