"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,8.02,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,7.925,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,7.782,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,7.3725,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,7.3475,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,7.43,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,7.346,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,7.4225,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,7.33,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,6.97,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,6.6,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,6.62,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,6.82,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,6.54,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,6.64,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,6.85,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,6.82,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,6.66,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,6.37,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,6.68,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,5.92,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,5.86,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,5.81,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,6.01,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,6.03,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,5.95,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,5.89,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,5.89,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,5.94,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,6.2,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,6.35,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,6.28,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,6.23,,
