"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2019","2019","DKK","Danish Krone","6","Millions",,,512,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2011","2011","DKK","Danish Krone","6","Millions",,,17,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2012","2012","DKK","Danish Krone","6","Millions",,,61,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2013","2013","DKK","Danish Krone","6","Millions",,,251,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2014","2014","DKK","Danish Krone","6","Millions",,,699,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2015","2015","DKK","Danish Krone","6","Millions",,,1040,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2016","2016","DKK","Danish Krone","6","Millions",,,1213,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2017","2017","DKK","Danish Krone","6","Millions",,,1377,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2018","2018","DKK","Danish Krone","6","Millions",,,1225,,
"DNK","Denmark","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2019","2019","DKK","Danish Krone","6","Millions",,,1246,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2007","2007","PC","Percentage","0","Units",,,5.97,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2008","2008","PC","Percentage","0","Units",,,6.59,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2009","2009","PC","Percentage","0","Units",,,5.33,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2010","2010","PC","Percentage","0","Units",,,4.39,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2011","2011","PC","Percentage","0","Units",,,4.38,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2012","2012","PC","Percentage","0","Units",,,3.91,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2013","2013","PC","Percentage","0","Units",,,3.78,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2014","2014","PC","Percentage","0","Units",,,3.44,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2015","2015","PC","Percentage","0","Units",,,2.99,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2016","2016","PC","Percentage","0","Units",,,2.74,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2017","2017","PC","Percentage","0","Units",,,2.36,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2018","2018","PC","Percentage","0","Units",,,2.27,,
"DNK","Denmark","INTEREST_RATE_SMES","Interest rate, SMEs","2019","2019","PC","Percentage","0","Units",,,1.85,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2007","2007","PC","Percentage","0","Units",,,5.23,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2008","2008","PC","Percentage","0","Units",,,5.68,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2009","2009","PC","Percentage","0","Units",,,3.63,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2010","2010","PC","Percentage","0","Units",,,2.49,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2011","2011","PC","Percentage","0","Units",,,2.4,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2012","2012","PC","Percentage","0","Units",,,2.14,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2013","2013","PC","Percentage","0","Units",,,1.73,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2014","2014","PC","Percentage","0","Units",,,1.65,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2015","2015","PC","Percentage","0","Units",,,1.53,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2016","2016","PC","Percentage","0","Units",,,1.34,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2017","2017","PC","Percentage","0","Units",,,1.24,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2018","2018","PC","Percentage","0","Units",,,0.98,,
"DNK","Denmark","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2019","2019","PC","Percentage","0","Units",,,1.07,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2007","2007","PC","Percentage","0","Units",,,0.75,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2008","2008","PC","Percentage","0","Units",,,0.91,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2009","2009","PC","Percentage","0","Units",,,1.7,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2010","2010","PC","Percentage","0","Units",,,1.9,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2011","2011","PC","Percentage","0","Units",,,1.97,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2012","2012","PC","Percentage","0","Units",,,1.77,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2013","2013","PC","Percentage","0","Units",,,2.04,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2014","2014","PC","Percentage","0","Units",,,1.79,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2015","2015","PC","Percentage","0","Units",,,1.45,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2016","2016","PC","Percentage","0","Units",,,1.4,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2017","2017","PC","Percentage","0","Units",,,1.12,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2018","2018","PC","Percentage","0","Units",,,1.29,,
"DNK","Denmark","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2019","2019","PC","Percentage","0","Units",,,0.78,,
"DNK","Denmark","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2007","2007","PC","Percentage","0","Units",,,3,,
"DNK","Denmark","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2010","2010","PC","Percentage","0","Units",,,12,,
"DNK","Denmark","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2014","2014","PC","Percentage","0","Units",,,14,,
"DNK","Denmark","VC","Growth capital and venture capital","2007","2007","EUR","Euro","6","Millions",,,263.48,,
"DNK","Denmark","VC","Growth capital and venture capital","2008","2008","EUR","Euro","6","Millions",,,204.61,,
"DNK","Denmark","VC","Growth capital and venture capital","2009","2009","EUR","Euro","6","Millions",,,158.68,,
"DNK","Denmark","VC","Growth capital and venture capital","2010","2010","EUR","Euro","6","Millions",,,280.18,,
"DNK","Denmark","VC","Growth capital and venture capital","2011","2011","EUR","Euro","6","Millions",,,186.36,,
"DNK","Denmark","VC","Growth capital and venture capital","2012","2012","EUR","Euro","6","Millions",,,270.46,,
"DNK","Denmark","VC","Growth capital and venture capital","2013","2013","EUR","Euro","6","Millions",,,241.23,,
"DNK","Denmark","VC","Growth capital and venture capital","2014","2014","EUR","Euro","6","Millions",,,229.82,,
"DNK","Denmark","VC","Growth capital and venture capital","2015","2015","EUR","Euro","6","Millions",,,339.36,,
"DNK","Denmark","VC","Growth capital and venture capital","2016","2016","EUR","Euro","6","Millions",,,554.28,,
"DNK","Denmark","VC","Growth capital and venture capital","2017","2017","EUR","Euro","6","Millions",,,531.93,,
"DNK","Denmark","VC","Growth capital and venture capital","2018","2018","EUR","Euro","6","Millions",,,699.32,,
"DNK","Denmark","VC","Growth capital and venture capital","2019","2019","EUR","Euro","6","Millions",,,434.01,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2008","2008","PC","Percentage","0","Units",,,-22.34,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2009","2009","PC","Percentage","0","Units",,,-22.45,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2010","2010","PC","Percentage","0","Units",,,76.57,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2011","2011","PC","Percentage","0","Units",,,-33.49,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2012","2012","PC","Percentage","0","Units",,,45.13,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2013","2013","PC","Percentage","0","Units",,,-10.81,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2014","2014","PC","Percentage","0","Units",,,-4.73,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2015","2015","PC","Percentage","0","Units",,,47.66,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2016","2016","PC","Percentage","0","Units",,,63.33,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2017","2017","PC","Percentage","0","Units",,,-4.03,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2018","2018","PC","Percentage","0","Units",,,31.47,,
"DNK","Denmark","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2019","2019","PC","Percentage","0","Units",,,-37.94,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2007","2007","DAY","Days","0","Units",,,7.2,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2008","2008","DAY","Days","0","Units",,,6.1,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2009","2009","DAY","Days","0","Units",,,12,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2010","2010","DAY","Days","0","Units",,,12,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2011","2011","DAY","Days","0","Units",,,13,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2012","2012","DAY","Days","0","Units",,,12,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2013","2013","DAY","Days","0","Units",,,10,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2014","2014","DAY","Days","0","Units",,,9,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2015","2015","DAY","Days","0","Units",,,4,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2016","2016","DAY","Days","0","Units",,,4,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2017","2017","DAY","Days","0","Units",,,2,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2018","2018","DAY","Days","0","Units",,,3,,
"DNK","Denmark","PAYMENT_DELAYS","Payment delays, B2B","2019","2019","DAY","Days","0","Units",,,3,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2009","2009","NBR","Number","0","Units",,,2563,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2010","2010","NBR","Number","0","Units",,,2583,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2011","2011","NBR","Number","0","Units",,,1938,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2012","2012","NBR","Number","0","Units",,,1958,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2013","2013","NBR","Number","0","Units",,,1698,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2014","2014","NBR","Number","0","Units",,,1328,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2015","2015","NBR","Number","0","Units",,,1584,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2016","2016","NBR","Number","0","Units",,,1853,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2017","2017","NBR","Number","0","Units",,,1888,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2018","2018","NBR","Number","0","Units",,,2013,,
"DNK","Denmark","SME_BANKRUPTCIES","Bankruptcies, SMEs","2019","2019","NBR","Number","0","Units",,,2153,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2010","2010","PC","Percentage","0","Units",,,0.78,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2011","2011","PC","Percentage","0","Units",,,-24.97,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2012","2012","PC","Percentage","0","Units",,,1.03,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2013","2013","PC","Percentage","0","Units",,,-13.28,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2014","2014","PC","Percentage","0","Units",,,-21.79,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2015","2015","PC","Percentage","0","Units",,,19.28,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2016","2016","PC","Percentage","0","Units",,,16.98,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2017","2017","PC","Percentage","0","Units",,,1.89,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2018","2018","PC","Percentage","0","Units",,,6.62,,
"DNK","Denmark","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2019","2019","PC","Percentage","0","Units",,,6.95,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2007","2007","PC","Percentage","0","Units",,,64.7,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2008","2008","PC","Percentage","0","Units",,,74.57,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2009","2009","PC","Percentage","0","Units",,,78.79,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2010","2010","PC","Percentage","0","Units",,,50,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2011","2011","PC","Percentage","0","Units",,,70.53,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2012","2012","PC","Percentage","0","Units",,,51.49,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2013","2013","PC","Percentage","0","Units",,,60.25,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2014","2014","PC","Percentage","0","Units",,,62.38,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2015","2015","PC","Percentage","0","Units",,,48.48,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2016","2016","PC","Percentage","0","Units",,,60,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2017","2017","PC","Percentage","0","Units",,,55.63,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2018","2018","PC","Percentage","0","Units",,,55.09,,
"DNK","Denmark","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2019","2019","PC","Percentage","0","Units",,,35.66,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2007","2007","EUR","Euro","6","Millions",,,48386,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2008","2008","EUR","Euro","6","Millions",,,57594,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2009","2009","EUR","Euro","6","Millions",,,54093,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2010","2010","EUR","Euro","6","Millions",,,56471,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2011","2011","EUR","Euro","6","Millions",,,60361,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2012","2012","EUR","Euro","6","Millions",,,63282,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2013","2013","EUR","Euro","6","Millions",,,66727,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2014","2014","EUR","Euro","6","Millions",,,68373,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2015","2015","EUR","Euro","6","Millions",,,72503,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2016","2016","EUR","Euro","6","Millions",,,76026,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2017","2017","EUR","Euro","6","Millions",,,78143,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2018","2018","EUR","Euro","6","Millions",,,85320,,
"FIN","Finland","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2019","2019","EUR","Euro","6","Millions",,,90977,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2007","2007",,,"6","Millions",,,42698,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2008","2008",,,"6","Millions",,,54368,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2009","2009",,,"6","Millions",,,50850,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2010","2010",,,"6","Millions",,,54422,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2011","2011",,,"6","Millions",,,37438,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2012","2012",,,"6","Millions",,,34856,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2013","2013",,,"6","Millions",,,39516,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2014","2014",,,"6","Millions",,,35560,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2015","2015",,,"6","Millions",,,34976,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2016","2016",,,"6","Millions",,,36447,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2017","2017",,,"6","Millions",,,37087,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2018","2018",,,"6","Millions",,,36256,,
"FIN","Finland","CORPORATE_LENDING_FLOW","New business lending, total","2019","2019",,,"6","Millions",,,36797,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2007","2007",,,"6","Millions",,,11576,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2008","2008",,,"6","Millions",,,11881,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2009","2009",,,"6","Millions",,,9944,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2010","2010",,,"6","Millions",,,8300,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2011","2011",,,"6","Millions",,,7902,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2012","2012",,,"6","Millions",,,7749,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2013","2013",,,"6","Millions",,,7330,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2014","2014",,,"6","Millions",,,6832,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2015","2015",,,"6","Millions",,,8444,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2016","2016",,,"6","Millions",,,9083,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2017","2017",,,"6","Millions",,,9607,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2018","2018",,,"6","Millions",,,10132,,
"FIN","Finland","SME_LENDING_FLOW","New business lending, SMEs","2019","2019",,,"6","Millions",,,9773,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2007","2007","PC","Percentage","0","Units",,,27.11,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2008","2008","PC","Percentage","0","Units",,,21.85,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2009","2009","PC","Percentage","0","Units",,,19.56,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2010","2010","PC","Percentage","0","Units",,,15.25,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2011","2011","PC","Percentage","0","Units",,,21.11,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2012","2012","PC","Percentage","0","Units",,,22.23,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2013","2013","PC","Percentage","0","Units",,,18.55,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2014","2014","PC","Percentage","0","Units",,,19.21,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2015","2015","PC","Percentage","0","Units",,,24.14,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2016","2016","PC","Percentage","0","Units",,,24.92,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2017","2017","PC","Percentage","0","Units",,,25.9,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2018","2018","PC","Percentage","0","Units",,,27.95,,
"FIN","Finland","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2019","2019","PC","Percentage","0","Units",,,26.56,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2007","2007","EUR","Euro","6","Millions",,,416,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2008","2008","EUR","Euro","6","Millions",,,438,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2009","2009","EUR","Euro","6","Millions",,,474,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2010","2010","EUR","Euro","6","Millions",,,447,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2011","2011","EUR","Euro","6","Millions",,,497,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2012","2012","EUR","Euro","6","Millions",,,408,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2013","2013","EUR","Euro","6","Millions",,,379,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2014","2014","EUR","Euro","6","Millions",,,476,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2015","2015","EUR","Euro","6","Millions",,,522,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2016","2016","EUR","Euro","6","Millions",,,570,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2017","2017","EUR","Euro","6","Millions",,,540,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2018","2018","EUR","Euro","6","Millions",,,563,,
"FIN","Finland","LOAN_GUARANTEES","Government loan guarantees, SMEs","2019","2019","EUR","Euro","6","Millions",,,611,,
"FIN","Finland","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2015","2015","PC","Percentage","0","Units",,,4.07,,
"FIN","Finland","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2016","2016","PC","Percentage","0","Units",,,3.07,,
"FIN","Finland","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2017","2017","PC","Percentage","0","Units",,,2.68,,
"FIN","Finland","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2018","2018","PC","Percentage","0","Units",,,3.72,,
"FIN","Finland","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2019","2019","PC","Percentage","0","Units",,,3.75,,
"FIN","Finland","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2015","2015",,,"0","Units",,,1423,,
"FIN","Finland","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2016","2016",,,"0","Units",,,1119,,
"FIN","Finland","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2017","2017",,,"0","Units",,,994,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2007","2007","PC","Percentage","0","Units",,,5.39,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2008","2008","PC","Percentage","0","Units",,,5.58,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2009","2009","PC","Percentage","0","Units",,,3.02,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2010","2010","PC","Percentage","0","Units",,,2.66,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2011","2011","PC","Percentage","0","Units",,,3.23,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2012","2012","PC","Percentage","0","Units",,,2.86,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2013","2013","PC","Percentage","0","Units",,,2.81,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2014","2014","PC","Percentage","0","Units",,,2.94,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2015","2015","PC","Percentage","0","Units",,,2.96,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2016","2016","PC","Percentage","0","Units",,,2.76,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2017","2017","PC","Percentage","0","Units",,,2.75,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2018","2018","PC","Percentage","0","Units",,,3.21,,
"FIN","Finland","INTEREST_RATE_SMES","Interest rate, SMEs","2019","2019","PC","Percentage","0","Units",,,3.29,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2007","2007","PC","Percentage","0","Units",,,4.83,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2008","2008","PC","Percentage","0","Units",,,5.08,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2009","2009","PC","Percentage","0","Units",,,2.24,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2010","2010","PC","Percentage","0","Units",,,1.86,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2011","2011","PC","Percentage","0","Units",,,2.59,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2012","2012","PC","Percentage","0","Units",,,2.07,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2013","2013","PC","Percentage","0","Units",,,1.91,,
"FIN","Finland","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2014","2014","PC","Percentage","0","Units",,,1.92,,
